"","ptrans.ht","ptrans.hg","vinc","wane","ptrans.vh","hinc","hrec","feed","run"
"51",0.0416186663227901,0.0030262753486156,0.0603372756350009,0.521286877659408,0.515634042615537,0.107735196499992,0.0824622474633953,0.41906423094729,51
"52",0.0666145638835244,0.000324994543172652,0.0560897723747417,0.382833896942728,0.569416783982609,0.191900493190469,0.0770261998945052,0.333536144964824,52
"53",0.070628806787543,0.00230246922743623,0.0485019818728091,0.86664787002282,0.483320291159907,0.123608397042161,0.0826528080176562,0.499093960967963,53
"54",0.0079547862081416,0.0028921128349693,0.0489891597672909,0.176432979319594,0.414007547982223,0.156007490501087,0.0666058454341896,0.361839901956846,54
"55",0.0744651524316892,0.0045178481069603,0.0442409424730965,0.565676870563543,0.440630778729543,0.122055472837978,0.0589422316281649,0.491970842162031,55
"56",0.0650508944851905,0.00291804312407854,0.0333972469865888,0.5758126561388,0.584960451472271,0.175352251281869,0.0736377481455488,0.399692626667597,56
"57",0.0415240236736834,0.00262184986968874,0.0417745028070407,0.746710253363189,0.615570689181332,0.0965806384301434,0.0548502576062999,0.409945027997872,57
"58",0.00245663152623922,0.00287135224636761,0.0534899775333392,0.0376779008240113,0.477812721647229,0.152084271707727,0.0126280742147879,0.435924094105915,58
"59",0.00532832720384002,0.00095827946199337,0.0482756029585532,0.545389607337841,0.316323157137446,0.0979995883775254,0.0598121471033044,0.447226230368212,59
"60",0.0643878950592503,0.00241886041775695,0.0429550378867968,0.778181598179482,0.289553387176245,0.103482004599211,0.0583927151570155,0.440021710334734,60
"61",0.0329232816491835,0.00200200310359243,0.0523763370727965,0.676300985866997,0.320783414950408,0.102942887136185,0.0965006739914534,0.344447968522746,61
"62",0.0136004965639673,0.00378977236857521,0.0338184240716975,0.432343200106032,0.722963616706198,0.113855773663179,0.00923890977307262,0.425157352129269,62
"63",0.0406094916854799,0.00396924404237187,0.0521032228482965,0.673897056775258,0.373618981353194,0.105020231828218,0.0335703184750688,0.485211060685532,63
"64",0.0630535199338384,0.00422405447833822,0.0385619794972474,0.985195933410414,0.464680341267493,0.123568131361467,0.06370186266591,0.404819813353902,64
"65",0.0170899348302558,7.78815371578094e-05,0.0393629258589741,0.119030143319548,0.605003683438664,0.182396481670594,0.0859797384201336,0.44054189577885,65
"66",0.0255643077490851,0.00234739708407549,0.0585803938337912,0.174291554590098,0.731330148972292,0.177399061989225,0.0298120926050838,0.452172591068704,66
"67",0.0602768738221936,0.000750815798364347,0.0350881206232434,0.919734238154117,0.393279206386861,0.109409713405402,0.067785338567859,0.356973417351954,67
"68",0.0343766031421162,0.0047896082729171,0.0643226708763822,0.581039774983795,0.233207297237637,0.131306030512663,0.0551144976397064,0.468470129189314,68
"69",0.0232574912706204,0.00273229833339457,0.0590606135354377,0.891076820918238,0.310887963209115,0.121518722842944,0.090922660002807,0.430267936576818,69
"70",0.0710864160198718,0.00453935818983708,0.0564585116185869,0.697227839211233,0.228600125966361,0.0755251066822248,0.0202622292397777,0.357415425499785,70
"71",0.0566294108205661,0.00280420769938501,0.0363930474419224,0.559452746117024,0.448584799206071,0.0927680983506454,0.0939566398201258,0.424972957688733,71
"72",0.0672769356322288,0.00128430993057787,0.0534606165136443,0.844537265387375,0.749454217210272,0.190388296912393,0.0664726757347176,0.416202380368486,72
"73",0.0761937777892128,0.00107624901521369,0.0451169933264842,0.610292617682409,0.42338287631576,0.178949930735212,0.0605722898013987,0.493837411834742,73
"74",0.0776642450045981,0.00301788631275878,0.0568392466689305,0.286810101667568,0.35215051386985,0.087240614697244,0.0178579766494358,0.35092505908901,74
"75",0.0296043842030317,0.00213863782787696,0.0546492636009352,0.460938062496474,0.40181564292931,0.126895224288603,0.0897038825664805,0.372010276058766,75
"76",0.0461811248289235,0.000969430871724617,0.0404753319289923,0.0530825775617152,0.619189215870108,0.120097222691619,0.0999002318258766,0.405291806758575,76
"77",0.0286124136085063,0.00229549207309727,0.0543352190492519,0.379079469887444,0.695071238519251,0.0997187884937041,0.0713889670379421,0.366182653520722,77
"78",0.0399262837086804,0.00359628225506167,0.066551124310152,0.399567246331023,0.572448094512476,0.094678945706971,0.0451734780317696,0.41369609300474,78
"79",0.0614047184067033,0.00118166867309483,0.0465658328169724,0.575266512181102,0.677182736374438,0.14927220506873,0.0672630043061722,0.452740692968015,79
"80",0.00270793327331543,0.000178999921336072,0.0565587563251145,0.916475931373846,0.650856651106151,0.176413026651274,0.0140674420014625,0.494811863133684,80
"81",0.0298867267514393,0.00141690172661562,0.0527616786460858,0.282522749830165,0.659944158988306,0.109703159228712,0.0628160164120297,0.344324453532114,81
"82",0.0747743872218393,0.00189901162666618,0.0409410360880274,0.586158219864122,0.584026948153833,0.134939868509738,0.0231983541336881,0.462914834667657,82
"83",0.00918323884511366,0.0018002659035672,0.0492075123547188,0.788352249480872,0.413319002780458,0.148879556005945,0.0851303085618187,0.358541332945693,83
"84",0.0485796152231284,0.000492288744515972,0.0638382528712818,0.103898128604218,0.740350462938752,0.147426579168439,0.0511827172397325,0.496095784223522,84
"85",0.00820052961669862,0.000331466582166031,0.0466129369182435,0.598683940353666,0.550963348092279,0.133160959934133,0.0340942789187073,0.489007430448313,85
"86",0.0434335786542855,0.0026954832145886,0.0434833707779879,0.446603575257664,0.758784107145434,0.164081815812675,0.0957675122848887,0.367981239340734,86
"87",0.0265577917240746,0.00133144195742207,0.0612840175734678,0.365987287779879,0.769081923469435,0.095883512474938,0.0266981629859171,0.437857067010753,87
"88",0.0335883435074613,0.00150584537057439,0.0537836074453856,0.0494574247517227,0.355819575764192,0.191099042780232,0.0110054402121731,0.426630649910619,88
"89",0.0410987892870605,0.00489407979564043,0.0619174411918657,0.214181540822154,0.596213997598039,0.188115076596724,0.0248505561162194,0.377446793019539,89
"90",0.0497331504688412,0.00184056848341599,0.0514675756303283,0.880986325464935,0.666924886299716,0.116239224420053,0.0796750015142277,0.469571042388445,90
"91",0.0488022846118733,0.00299137545726611,0.0430854208791628,0.168488612921445,0.262124333704263,0.179819807531095,0.0355477113366243,0.355092808341685,91
"92",0.0385665146044269,0.00163155837915605,0.055762720834557,0.0447589442116022,0.408097709479369,0.0692783590219294,0.0345412958022013,0.455093001509629,92
"93",0.0327746226357855,0.00131136623872211,0.0631815816331344,0.33152542272513,0.271350296060881,0.0700122069702173,0.0563131787788084,0.484172554917789,93
"94",0.0722962350645475,0.00267509571858216,0.0594080668524296,0.772118275850061,0.312018206391437,0.143707800241342,0.0415304426361186,0.467683452398089,94
"95",0.00205064716124907,0.00399973539309227,0.0502186544424466,0.0688439483787818,0.302636520147137,0.0837760095993057,0.057129674648672,0.438412694806194,95
"96",0.0388579175405577,0.00257181194308447,0.036478534902966,0.781362449409666,0.409447676680144,0.0716140412318831,0.0438880665174724,0.436995498041234,96
"97",0.0152128769479133,0.00358780435865629,0.0368388982655015,0.675037339684467,0.209821193635697,0.185015380159052,0.0432938717172384,0.365490853659886,97
"98",0.0604997496799007,0.00010580662213848,0.0375789607990611,0.152827726283665,0.52536658831262,0.116529458329144,0.0746483610755415,0.339588139394415,98
"99",0.0274589887167327,0.00314875310296193,0.0494648595617541,0.273585193549127,0.697894436692912,0.118424470014653,0.0581759291307632,0.471303207540419,99
"100",0.0465647832051106,0.00442922327463282,0.0552686370496405,0.950086217483766,0.369023092101375,0.105818221712516,0.0913476276402459,0.389698593238524,100
"101",0.00873067220047116,0.00203180424529011,0.0372125829784588,0.133414697402145,0.474008162662387,0.0925748001718583,0.0732070891819875,0.451870536598105,101
"102",0.0124126750976034,0.00117424467471894,0.0373576325679508,0.662105283959571,0.326273294737097,0.115087148992407,0.098118849719112,0.430809116831437,102
"103",0.030958323991131,0.00254143594252528,0.0422066863151733,0.125846452974004,0.443606709729554,0.15472561786718,0.0530792739560595,0.336690785581673,103
"104",0.0302511348537542,0.000113298815612216,0.0409328587584353,0.908418804707315,0.454622717339965,0.177537544297489,0.0931118752234907,0.393160586064914,104
"105",0.0161830725641362,0.00168570851148805,0.0476522946677559,0.317716892980784,0.41190295686014,0.143360897365306,0.0368877671205788,0.393874159004772,105
"106",0.0694522406657785,0.00367111528648878,0.0381443300259843,0.229439375001297,0.769867224718817,0.0890260995857728,0.0303520474148196,0.360795228590801,106
"107",0.0547736962021142,0.00417619401406962,0.0389223253358544,0.0400586852180213,0.443346411462175,0.0909681868408496,0.0612722887478206,0.358352135825747,107
"108",0.0093176896157302,0.00110569141090848,0.0643588690025809,0.964947171213455,0.489068348341994,0.190088459912657,0.0329237093604694,0.458424179112539,108
"109",0.0545469992390648,0.00395750698336866,0.0543126443939672,0.202441185372437,0.617296099660173,0.193626961876731,0.0268032549321089,0.384995672974891,109
"110",0.033148082495071,0.00379646841545007,0.047453899815764,0.789737310095243,0.62936113651488,0.120607875817424,0.0609124065251905,0.352897826100544,110
"111",0.0305425674817525,0.00109745836428483,0.0369537899669105,0.834964286552349,0.46965725034615,0.0698835692596311,0.0388704414849189,0.342483459624307,111
"112",0.00145122433654964,0.0046026291054301,0.0509956980835957,0.130170097080776,0.382968784664525,0.166262556545312,0.0139495010393361,0.379472770103913,112
"113",0.0655916262625344,0.00370415689442889,0.0633140364072596,0.976762427921663,0.638069627578929,0.142915596718993,0.0450688415417836,0.497833128837092,113
"114",0.0259054203750938,0.00488509518918814,0.0508932201072651,0.883155170509978,0.324121980026411,0.120315368683202,0.0859674536077151,0.401776779439417,114
"115",0.0137742298730463,0.003408334145681,0.0638720871767184,0.0231291986060585,0.231548857643781,0.167325365598655,0.046372899831034,0.369065492705985,115
"116",0.00157640344332904,0.00388529158219695,0.0367346848870783,0.961866293509754,0.416569676202722,0.0862327296118252,0.0311496925301656,0.413266452740296,116
"117",0.0324348360851966,0.00181529051311663,0.0416228748471787,0.161227189824525,0.359994220190123,0.091517664366557,0.0492687083805989,0.34105535805074,117
"118",0.0773457006118819,0.000519774953257293,0.0557110435527672,0.925415838825977,0.309542467580875,0.117664087178341,0.0799466793420938,0.411284081518572,118
"119",0.0145236893443763,0.00300532736191177,0.0620094550145324,0.80490976228046,0.787728355473559,0.172215213574904,0.0162249928425959,0.397028618272278,119
"120",0.00694922804089263,0.00227291283566505,0.0543675402919762,0.0519356254742155,0.333632717077667,0.154257777480595,0.0193968561583703,0.443705453154825,120
"121",0.06313028812645,0.0010829526375758,0.0451931101624544,0.76061209376642,0.594115712841228,0.19173931887125,0.0565507630119527,0.343269450966579,121
"122",0.0331102871557884,0.00164106640604907,0.0495567644069825,0.0366172629685584,0.288278481769655,0.139969516427815,0.081928161591565,0.420946026158791,122
"123",0.00168419745195657,0.00246437388907303,0.0620358706554087,0.829230810324508,0.330744557098625,0.130110917571497,0.0874822207895826,0.338340407689995,123
"124",0.00479029544562101,0.00241120657239109,0.0576892476359149,0.42281972913095,0.4338305676308,0.0900105587394598,0.047984018724922,0.403454563489417,124
"125",0.0363043716500141,0.000894709629325662,0.0408751398607157,0.31918314165184,0.514512192900619,0.174564843245813,0.0296275236702893,0.390886797571943,125
"126",0.0508561892311461,0.00187322198395734,0.0542386837308295,0.601264698667072,0.28309801628096,0.0941989043118432,0.0392830100955403,0.353762070869561,126
"127",0.0696447853695974,0.000293063696691534,0.0358800728236015,0.367503382437525,0.640572868874064,0.12912897597154,0.00837048119886895,0.386197307321747,127
"128",0.0550552796775661,0.00284787402532762,0.0347558603886825,0.805229039618454,0.377228380153049,0.0823360210016059,0.0932153267594404,0.473147340961848,128
"129",0.0519271763253957,0.00455609628203209,0.0579016304867109,0.871615763985182,0.664553069488844,0.113223510783476,0.0729726325776234,0.434544455815029,129
"130",0.0657276930452324,0.000365128297561314,0.0525826325150439,0.308619121998493,0.462656021581311,0.114078688848857,0.0539080317349251,0.408443131810753,130
"131",0.0103378727431409,0.00045077923744102,0.0602219320858053,0.504757446226566,0.400014037474943,0.0680118672100827,0.0534015302084076,0.488976780622227,131
"132",0.0554982847372629,0.000534119232969824,0.0368863876419375,0.813090807527872,0.415476984923659,0.147753640799597,0.075834811672805,0.387441094339282,132
"133",0.000342048636339605,0.00150062242158107,0.0642785497612242,0.477551909552335,0.665563620623713,0.197245881783,0.0620158297622693,0.423593011639896,133
"134",0.0403347334998474,0.0034559828437434,0.0502782703822556,0.510359292707806,0.742534010835877,0.0704830216237965,0.0830812611433852,0.383426486345901,134
"135",0.0115610005708039,0.00274114066135022,0.053402369203271,0.146170654090678,0.49258500118684,0.0721687212311973,0.0974978738752136,0.477028533494061,135
"136",0.0653597047829628,0.000262981837652624,0.0529112323281045,0.164287311794984,0.781514192140708,0.125924249600091,0.0806567486554831,0.458245774694136,136
"137",0.00981270290922374,0.00476743390311836,0.0633752430216021,0.188222678315665,0.544401021862682,0.133020185393126,0.0682116919946546,0.420284590225434,137
"138",0.0761235650071129,0.0035731033872196,0.045328174499368,0.0126812733011739,0.461420299535943,0.0761715534919562,0.0448383854273066,0.445558306418049,138
"139",0.0530575393512845,0.00237009401950054,0.0661956616271908,0.492312431462726,0.290915411638282,0.149397373288839,0.0287959804918753,0.411943616870519,139
"140",0.00390324455257505,0.0022836002834898,0.0518576255769236,0.357528661920987,0.681608203951223,0.0843243178450192,0.0455005486543872,0.378668927499054,140
"141",0.0231098542596214,0.00478214167198981,0.0515655844755781,0.214933489152833,0.287810617089737,0.186581502584337,0.0708194983412337,0.482715630314352,141
"142",0.0409881501092948,0.00209743459473946,0.0374958170967953,0.0751263344478421,0.453118318265863,0.196472119694731,0.07019490786247,0.352486972090672,142
"143",0.0594663652540185,0.00494228737450088,0.0644732579717257,0.0864944015280949,0.477247841917211,0.126286748922399,0.0771912782012116,0.456742857796761,143
"144",0.0784227511086874,0.000977763172840932,0.0424577164858502,0.851995050897913,0.602891954388702,0.120137700624764,0.0127301763325794,0.342817871662439,144
"145",0.0585007217900083,0.00424985490914085,0.0505122743887128,0.0167948666351614,0.484319611590309,0.0923344233936941,0.0238324693365915,0.377722160689067,145
"146",0.0715460333724134,0.00401576050610049,0.0605551048685719,0.14446751753286,0.375645903302357,0.135910817649433,0.0929891276989132,0.342653737852389,146
"147",0.0204778705650754,0.00451262377168168,0.0454323317825872,0.884270108352141,0.501942534512933,0.117251205160686,0.0148111718664761,0.37671530066935,147
"148",0.0547000725657307,0.00348565898793167,0.0533815744661571,0.389104398692762,0.70383311384134,0.173249082933863,0.0770867297014377,0.463041684852098,148
"149",0.0329912391675264,9.19971811643336e-05,0.0427201206657337,0.577184692171353,0.210405320438417,0.185452355746459,0.0178847964113462,0.364190227311725,149
"150",0.0492885917616636,0.00366237906248658,0.0607230032835233,0.493537960628797,0.247141604903946,0.115397346073265,0.0332238767660553,0.479479959663237,150
"151",0.0347980540151335,0.00221555092085502,0.0520122431196117,0.360512803740257,0.494394546149904,0.127361397040418,0.0828831051465609,0.39523443889649,151
"152",0.0743660969140567,0.00402229390974971,0.0635080266027168,0.542706736203916,0.352570889574941,0.11260413767742,0.0214998684891422,0.355999110431604,152
"153",0.0533143197961338,0.00432257989310892,0.053077949251413,0.393683117356661,0.457714676110074,0.170045299736038,0.0667877423752837,0.470670411231617,153
"154",0.0167078611418791,0.000841714212507941,0.0600105042123003,0.476685100976252,0.294528237004438,0.129653032237633,0.0603395403922341,0.490231192034359,154
"155",0.0670875998945348,0.00335309019971872,0.062126571501256,0.958415428997355,0.205799060686538,0.138861541435743,0.0738674215240734,0.487879707400377,155
"156",0.00996485356206074,0.004811430680505,0.0396777783363437,0.87909442983645,0.467984847547393,0.180511376869865,0.0575248912341738,0.465924090865223,156
"157",0.0147482876122929,0.00243154967910028,0.0491691608806684,0.356821670029012,0.332387983341143,0.0965170429475916,0.095311922740587,0.373932855776201,157
"158",0.0510006425119191,0.000423459097872255,0.0431559533867597,0.847961655268471,0.727296206202218,0.192539380577859,0.0983838488093286,0.4471137123196,158
"159",0.0625715157036483,0.00325330367655843,0.0400006375973811,0.720619285105716,0.774926202825829,0.135652277126691,0.0385003418447333,0.353110957787644,159
"160",0.0462886444238201,0.00271253623037599,0.0415421213966329,0.321642057542889,0.248410607980937,0.0832717810655013,0.0255855280872958,0.449833074310174,160
"161",0.0676673124259897,0.00278707376961014,0.0436142861709154,0.729495928568281,0.356631115669478,0.0907064211496152,0.0293532879107127,0.404928427185359,161
"162",0.0119235303619131,0.00102589530514553,0.042800836069067,0.951882790516943,0.386807826162828,0.105180354660098,0.0546127049662755,0.453455076535737,162
"163",0.0483743373323046,0.003117940690018,0.0653551192291003,0.56925517656096,0.69026639494109,0.102156557660519,0.0867093871721552,0.360019039458168,163
"164",0.0419945342387632,0.000777404525176389,0.0652097614407307,0.987963456018963,0.278286682713497,0.141454873182128,0.0648481203926339,0.42301501346267,164
"165",0.0673050636177883,0.00470156229211483,0.0615019040059454,0.0178604593748483,0.422060066218209,0.180587038567755,0.0217625725606844,0.460336176384318,165
"166",0.0621789057445154,0.000787043476019753,0.0620720344172092,0.0887122370341676,0.205122359954519,0.141682712659054,0.0865727246064615,0.372611531345562,166
"167",0.0690518024259247,0.000447665793106426,0.0486972778707743,0.852737517153984,0.636840548923146,0.143096627920804,0.0258785030008876,0.394995151407823,167
"168",0.0716536113246158,0.00326956084037665,0.0636369056198979,0.181710523671396,0.394800576586137,0.183277063289595,0.0656207933311506,0.384711999984303,168
"169",0.0194087612080015,0.00332549077411997,0.0613856924366982,0.143414583485492,0.330157210259419,0.110821850582678,0.0399137843335183,0.350002421979055,169
"170",0.0372480123217031,0.00152676083579776,0.0344118249194464,0.114645142733545,0.346847185634496,0.163505123606355,0.0487910389746015,0.497986760883592,170
"171",0.0412503053204902,0.00272633204967366,0.0636202479269123,0.275361899183863,0.628707549103256,0.117579671255996,0.00890810796933947,0.364517501366829,171
"172",0.0471718323609605,0.00122519882875029,0.0658296383733163,0.432749806166878,0.799003882179689,0.138233666413805,0.0164301675869695,0.421464199054016,172
"173",0.0504924700300582,0.00499912060668808,0.0639869873015055,0.488375156600561,0.30448334576739,0.101992662575996,0.0176930713433345,0.414916276420079,173
"174",0.0684087662387826,0.00240445730731008,0.0664827764959695,0.94184227091617,0.70426109364084,0.0673800822417252,0.0985999985284793,0.415414228928469,174
"175",0.05767574948553,0.00185753846645588,0.0560053568261132,0.796997745220191,0.445933444618108,0.13217478763191,0.0927225208560044,0.439335628711929,175
"176",0.0758773867748678,0.00437377025965136,0.0659771644991745,0.80807053282378,0.508667870530952,0.0684618350972421,0.0843600262805761,0.362248029049098,176
"177",0.0375201453429274,0.00207446324674063,0.0652564800369941,0.885710718340429,0.466317857078742,0.180271928915226,0.0627573507773826,0.416336880409508,177
"178",0.066553942293413,0.000604583810711047,0.0342020335813596,0.991470725488234,0.718724107103702,0.136990154410464,0.00899540391183497,0.356701794549629,178
"179",0.0729951911122538,0.00191116618106491,0.0514406207048179,0.627947542613253,0.773256750250375,0.176200163336191,0.0886952877860419,0.413867826611929,179
"180",0.0589179123337567,0.000170830461471342,0.0413636991477882,0.932793845465549,0.747917765673203,0.163269613070848,0.0302044290393378,0.457997234349061,180
"181",0.0391853176404536,3.10763876943383e-05,0.0656552833615725,0.0545309966116794,0.491628304715967,0.129587856065358,0.0963337539321219,0.492668372906783,181
"182",0.0590485529585928,0.000202969148212578,0.0622149933732348,0.189949705896059,0.648466300764633,0.173411404648144,0.0115459397539962,0.403641034195704,182
"183",0.0496209524641,0.00285923873484717,0.0614460118361904,0.349848153670717,0.37303422994474,0.124477757437527,0.0472842652879694,0.433448712159065,183
"184",0.050442107231617,0.000273720901600318,0.0441634693300351,0.159069576593414,0.612550414707046,0.170439566895862,0.0284001393491286,0.347153630457857,184
"185",0.0425315035263821,0.00271739485620055,0.041415189002431,0.230593887496998,0.362390522553073,0.0822297298136167,0.0122912870428544,0.36735743679471,185
"186",0.0177705345556512,0.00392759100654861,0.0558330059475809,0.541711031428273,0.33771323007755,0.193110010960605,0.0298800157247538,0.472059194805566,186
"187",0.00404855432465673,0.0011612167150015,0.0617322378455584,0.310680869332449,0.761030318067549,0.111916363337015,0.0691279488936882,0.412074042875747,187
"188",0.0460892091733962,0.00382260167679517,0.0613089360247987,0.738762139032304,0.632650751223695,0.0719719978849404,0.0569815761691774,0.389140198662722,188
"189",0.0240250905395672,0.00346818592445925,0.037552265994212,0.75104202183394,0.724692773849378,0.130377448189538,0.0720505670093621,0.443884657119711,189
"190",0.0184396300964057,0.00462685328697553,0.0593001049219475,0.116878843770118,0.426453521963861,0.128306811050698,0.0131666014280616,0.425711987405162,190
